date;time;temperature_F;wind_speed_mph;RH_percent;solar_radiation_W_m2;precip_inches
8/26/21;6:30 PM;65.8;4.4;79.1;69.8;*
8/26/21;6:45 PM;65.0;2.9;81.3;51.7;*
8/26/21;7:00 PM;64.6;0.1;82.7;35.5;*
8/26/21;7:15 PM;63.9;3.9;84.7;22.4;*
8/26/21;7:30 PM;63.1;4.0;87.0;9.8;*
8/26/21;7:45 PM;62.1;1.2;89.7;0.5;*
8/26/21;8:00 PM;61.4;1.9;92.1;0.0;*
8/26/21;8:15 PM;60.7;2.0;94.5;0.0;*
8/26/21;8:30 PM;60.3;1.1;96.2;0.0;*
8/26/21;8:45 PM;59.8;0.1;97.9;0.0;*
8/26/21;9:00 PM;59.5;0.8;99.3;0.0;*
8/26/21;9:15 PM;59.4;0.8;100.0;0.0;*
8/26/21;9:30 PM;58.8;0.1;100.0;0.0;*
8/26/21;9:45 PM;58.4;0.1;100.0;0.0;*
8/26/21;10:00 PM;58.1;0.1;100.0;0.0;*
8/26/21;10:15 PM;57.7;0.1;100.0;0.0;*
8/26/21;10:30 PM;57.4;0.1;100.0;0.0;*
8/26/21;10:45 PM;56.9;0.1;100.0;0.0;*
8/26/21;11:00 PM;57.4;0.2;100.0;0.0;*
8/26/21;11:15 PM;57.4;0.1;100.0;0.0;*
8/26/21;11:30 PM;57.2;0.1;100.0;0.0;*
8/26/21;11:45 PM;56.9;0.6;100.0;0.0;*
8/27/21;12:00 AM;56.2;0.1;100.0;0.0;*
8/27/21;12:15 AM;55.5;0.1;100.0;0.0;*
8/27/21;12:30 AM;54.3;0.1;100.0;0.0;*
8/27/21;12:45 AM;55.0;0.1;100.0;0.6;*
8/27/21;1:00 AM;56.5;0.1;100.0;1.0;*
8/27/21;1:15 AM;56.6;0.1;100.0;0.2;*
8/27/21;1:30 AM;56.5;0.1;100.0;0.0;*
8/27/21;1:45 AM;56.4;0.1;100.0;0.1;*
8/27/21;2:00 AM;56.3;0.1;100.0;0.0;*
8/27/21;2:15 AM;56.2;0.1;100.0;0.1;*
8/27/21;2:30 AM;56.1;0.2;100.0;0.0;*
8/27/21;2:45 AM;55.8;0.1;100.0;0.0;*
8/27/21;3:00 AM;55.6;0.1;100.0;0.0;*
8/27/21;3:15 AM;55.5;0.1;100.0;0.0;*
8/27/21;3:30 AM;55.2;0.1;100.0;0.0;*
8/27/21;3:45 AM;54.8;0.1;100.0;0.0;*
8/27/21;4:00 AM;54.5;0.1;100.0;0.0;*
8/27/21;4:15 AM;54.4;0.1;100.0;0.0;*
8/27/21;4:30 AM;54.1;0.1;100.0;0.0;*
8/27/21;4:45 AM;54.3;0.1;100.0;0.0;*
8/27/21;5:00 AM;54.2;0.1;100.0;0.0;*
8/27/21;5:15 AM;54.3;0.1;100.0;0.0;*
8/27/21;5:30 AM;54.3;0.1;100.0;0.0;*
8/27/21;5:45 AM;54.4;0.1;100.0;0.1;*
8/27/21;6:00 AM;54.5;0.1;100.0;0.1;*
8/27/21;6:15 AM;54.6;0.1;100.0;0.1;*
8/27/21;6:30 AM;54.6;0.1;100.0;0.9;*
8/27/21;6:45 AM;54.5;0.1;100.0;4.6;*
8/27/21;7:00 AM;54.7;0.1;100.0;10.8;*
8/27/21;7:15 AM;54.7;0.1;100.0;29.0;*
8/27/21;7:30 AM;54.9;0.1;100.0;55.6;*
8/27/21;7:45 AM;55.0;0.1;100.0;80.1;*
8/27/21;8:00 AM;55.7;0.1;100.0;147.4;*
8/27/21;8:15 AM;57.1;0.1;100.0;315.8;*
8/27/21;8:30 AM;57.1;0.1;100.0;285.6;*
8/27/21;8:45 AM;58.9;0.1;100.0;395.5;*
8/27/21;9:00 AM;59.9;0.1;100.0;446.1;*
8/27/21;9:15 AM;60.7;0.1;100.0;505.2;*
8/27/21;9:30 AM;63.7;0.1;100.0;566.8;*
8/27/21;9:45 AM;66.3;0.1;92.7;620.5;*
8/27/21;10:00 AM;68.0;0.9;79.7;668.9;*
8/27/21;10:15 AM;69.8;1.5;75.6;719.5;*
8/27/21;10:30 AM;72.4;1.9;70.3;763.9;*
8/27/21;10:45 AM;73.5;2.3;67.0;804.3;*
8/27/21;11:00 AM;75.1;3.0;64.7;841.0;*
8/27/21;11:15 AM;75.7;3.9;62.4;876.3;*
8/27/21;11:30 AM;76.3;3.6;61.1;904.6;*
8/27/21;11:45 AM;77.5;3.5;58.6;927.0;*
8/27/21;12:00 PM;78.7;3.2;56.5;945.2;*
8/27/21;12:15 PM;79.3;3.8;55.8;960.8;*
8/27/21;12:30 PM;79.4;4.1;55.8;972.2;*
8/27/21;12:45 PM;79.3;4.8;56.8;980.9;*
8/27/21;1:00 PM;80.2;3.9;55.6;977.7;*
8/27/21;1:15 PM;80.4;4.2;54.9;971.5;*
8/27/21;1:30 PM;80.9;4.0;54.0;962.8;*
8/27/21;1:45 PM;81.6;3.6;53.0;952.5;*
8/27/21;2:00 PM;82.6;3.3;50.8;935.8;*
8/27/21;2:15 PM;83.1;3.1;49.9;912.3;*
8/27/21;2:30 PM;83.4;3.6;48.6;889.1;*
8/27/21;2:45 PM;84.5;3.3;47.9;858.1;*
8/27/21;3:00 PM;84.7;3.3;47.5;825.7;*
8/27/21;3:15 PM;84.3;3.6;48.0;792.0;*
8/27/21;3:30 PM;84.0;3.6;48.3;756.4;*
8/27/21;3:45 PM;84.6;3.2;47.8;716.3;*
8/27/21;4:00 PM;83.0;4.2;49.0;675.4;*
8/27/21;4:15 PM;82.2;4.2;50.1;631.4;*
8/27/21;4:30 PM;80.6;5.0;51.0;586.6;*
8/27/21;4:45 PM;80.6;4.8;51.1;539.7;*
8/27/21;5:00 PM;80.1;4.8;50.9;487.3;*
8/27/21;5:15 PM;80.8;3.5;50.4;432.8;*
8/27/21;5:30 PM;80.7;3.0;50.6;380.9;*
8/27/21;5:45 PM;80.1;3.1;51.3;326.7;*
8/27/21;6:00 PM;78.6;3.3;54.5;199.6;*
8/27/21;6:15 PM;75.7;2.8;59.3;62.9;*
8/27/21;6:30 PM;73.7;2.8;63.1;57.3;*
8/27/21;6:45 PM;72.0;2.6;66.5;55.7;*
8/27/21;7:00 PM;70.2;2.7;70.3;29.3;*
8/27/21;7:15 PM;68.5;1.5;74.2;16.9;*
8/27/21;7:30 PM;67.4;0.1;76.7;6.3;*
8/27/21;7:45 PM;66.2;0.1;80.1;0.1;*
8/27/21;8:00 PM;65.1;0.1;83.0;0.0;*
8/27/21;8:15 PM;64.6;0.1;85.1;0.0;*
8/27/21;8:30 PM;63.8;0.1;86.7;0.0;*
8/27/21;8:45 PM;63.0;0.1;88.4;0.0;*
8/27/21;9:00 PM;61.9;0.1;90.5;0.0;*
8/27/21;9:15 PM;61.5;0.1;92.3;0.0;*
8/27/21;9:30 PM;60.7;0.1;94.3;0.0;*
8/27/21;9:45 PM;60.1;0.1;96.5;0.0;*
8/27/21;10:00 PM;59.6;0.1;98.1;0.0;*
8/27/21;10:15 PM;59.3;0.1;99.9;0.0;*
8/27/21;10:30 PM;58.9;0.1;100.0;0.0;*
8/27/21;10:45 PM;58.2;0.1;100.0;0.0;*
8/27/21;11:00 PM;57.5;0.1;100.0;0.0;*
8/27/21;11:15 PM;56.9;0.1;100.0;0.0;*
8/27/21;11:30 PM;56.7;0.1;100.0;0.0;*
8/27/21;11:45 PM;56.3;0.1;100.0;0.0;*
8/28/21;12:00 AM;56.3;0.1;100.0;0.0;*
8/28/21;12:15 AM;56.4;0.1;100.0;0.0;*
8/28/21;12:30 AM;56.4;0.1;100.0;0.0;*
8/28/21;12:45 AM;55.9;0.1;100.0;0.0;*
8/28/21;1:00 AM;55.5;0.1;100.0;0.0;*
8/28/21;1:15 AM;55.2;0.1;100.0;0.0;*
8/28/21;1:30 AM;54.9;0.1;100.0;0.0;*
8/28/21;1:45 AM;55.0;0.1;100.0;0.0;*
8/28/21;2:00 AM;54.8;0.1;100.0;0.0;*
8/28/21;2:15 AM;54.7;0.1;100.0;0.0;*
8/28/21;2:30 AM;54.4;0.1;100.0;0.0;*
8/28/21;2:45 AM;54.4;0.1;100.0;0.0;*
8/28/21;3:00 AM;54.3;0.1;100.0;0.0;*
8/28/21;3:15 AM;54.0;0.1;100.0;0.0;*
8/28/21;3:30 AM;53.6;0.1;100.0;0.0;*
8/28/21;3:45 AM;53.3;0.1;100.0;0.0;*
8/28/21;4:00 AM;53.3;0.1;100.0;0.0;*
8/28/21;4:15 AM;53.4;0.1;100.0;0.0;*
8/28/21;4:30 AM;53.0;0.1;100.0;0.0;*
8/28/21;4:45 AM;52.9;0.1;100.0;0.0;*
8/28/21;5:00 AM;52.6;0.1;100.0;0.0;*
8/28/21;5:15 AM;52.4;0.1;100.0;0.0;*
8/28/21;5:30 AM;52.0;0.1;100.0;0.0;*
8/28/21;5:45 AM;51.9;0.1;100.0;0.0;*
8/28/21;6:00 AM;51.6;0.1;100.0;0.0;*
8/28/21;6:15 AM;51.2;0.1;100.0;0.0;*
8/28/21;6:30 AM;51.0;0.1;100.0;0.0;*
8/28/21;6:45 AM;50.7;0.1;100.0;4.2;*
8/28/21;7:00 AM;50.6;0.1;100.0;13.8;*
8/28/21;7:15 AM;50.9;0.1;100.0;25.1;*
8/28/21;7:30 AM;51.1;0.1;100.0;34.9;*
8/28/21;7:45 AM;51.9;0.1;100.0;101.7;*
8/28/21;8:00 AM;55.1;0.1;100.0;223.2;*
8/28/21;8:15 AM;57.1;0.1;100.0;270.9;*
8/28/21;8:30 AM;58.2;0.1;100.0;320.4;*
8/28/21;8:45 AM;58.8;0.1;100.0;379.7;*
8/28/21;9:00 AM;61.6;0.1;97.0;439.6;*
8/28/21;9:15 AM;63.0;0.1;88.4;500.9;*
8/28/21;9:30 AM;63.9;0.6;84.7;557.7;*
8/28/21;9:45 AM;66.0;2.0;80.8;611.1;*
8/28/21;10:00 AM;68.9;1.4;74.6;660.9;*
8/28/21;10:15 AM;70.4;0.2;70.2;709.7;*
8/28/21;10:30 AM;71.6;0.3;69.1;757.3;*
8/28/21;10:45 AM;72.9;0.1;67.1;801.7;*
8/28/21;11:00 AM;74.7;0.1;63.1;838.3;*
8/28/21;11:15 AM;76.2;1.0;60.1;870.4;*
8/28/21;11:30 AM;77.7;2.6;58.4;898.6;*
8/28/21;11:45 AM;79.1;2.7;55.9;923.0;*
8/28/21;12:00 PM;78.8;3.7;56.3;942.4;*
8/28/21;12:15 PM;79.6;3.5;56.1;959.2;*
8/28/21;12:30 PM;80.4;2.9;54.9;969.5;*
8/28/21;12:45 PM;81.4;3.7;53.3;976.5;*
8/28/21;1:00 PM;81.4;4.3;53.6;980.0;*
8/28/21;1:15 PM;80.8;5.0;54.6;977.5;*
8/28/21;1:30 PM;81.2;4.3;55.0;971.0;*
8/28/21;1:45 PM;81.7;3.9;54.0;957.3;*
8/28/21;2:00 PM;83.4;3.6;51.7;940.9;*
8/28/21;2:15 PM;83.5;3.8;52.2;922.3;*
8/28/21;2:30 PM;82.7;4.4;52.7;897.3;*
8/28/21;2:45 PM;82.4;4.2;52.5;868.4;*
8/28/21;3:00 PM;81.9;4.2;53.7;835.9;*
8/28/21;3:15 PM;81.1;4.5;54.2;802.1;*
8/28/21;3:30 PM;80.8;5.2;53.9;765.6;*
8/28/21;3:45 PM;79.9;5.7;55.1;726.8;*
8/28/21;4:00 PM;79.5;4.8;56.0;685.9;*
8/28/21;4:15 PM;79.9;4.1;55.1;639.9;*
8/28/21;4:30 PM;80.3;3.4;55.0;592.2;*
8/28/21;4:45 PM;80.4;3.2;54.9;541.4;*
8/28/21;5:00 PM;79.3;4.6;56.4;490.5;*
8/28/21;5:15 PM;79.1;3.6;57.2;439.2;*
8/28/21;5:30 PM;78.9;3.2;57.4;385.4;*
8/28/21;5:45 PM;78.5;3.0;58.0;331.3;*
8/28/21;6:00 PM;77.3;2.9;59.8;212.6;*
8/28/21;6:15 PM;75.9;2.7;62.5;65.8;*
8/28/21;6:30 PM;74.5;2.7;64.6;59.3;*
8/28/21;6:45 PM;72.8;1.9;67.9;56.1;*
8/28/21;7:00 PM;70.9;2.7;71.5;25.1;*
8/28/21;7:15 PM;69.3;1.5;74.7;16.0;*
8/28/21;7:30 PM;67.8;0.1;78.1;5.7;*
8/28/21;7:45 PM;66.5;0.1;82.1;0.1;*
8/28/21;8:00 PM;64.8;0.1;86.6;0.0;*
8/28/21;8:15 PM;63.5;0.1;90.9;0.0;*
8/28/21;8:30 PM;62.1;0.1;95.1;0.0;*
8/28/21;8:45 PM;61.3;0.1;98.2;0.0;*
8/28/21;9:00 PM;60.4;0.4;99.9;0.0;*
8/28/21;9:15 PM;59.9;0.2;100.0;0.0;*
8/28/21;9:30 PM;59.7;0.2;100.0;0.0;*
8/28/21;9:45 PM;59.5;0.1;100.0;0.0;*
8/28/21;10:00 PM;59.7;0.1;100.0;0.0;*
8/28/21;10:15 PM;59.6;0.1;100.0;0.0;*
8/28/21;10:30 PM;59.6;0.1;100.0;0.0;*
8/28/21;10:45 PM;59.8;0.1;100.0;0.0;*
8/28/21;11:00 PM;59.8;0.1;100.0;0.0;*
8/28/21;11:15 PM;59.8;0.1;100.0;0.0;*
8/28/21;11:30 PM;59.8;0.1;100.0;0.0;*
8/28/21;11:45 PM;59.8;0.1;100.0;0.0;*
8/29/21;12:00 AM;59.7;0.1;100.0;0.0;*
8/29/21;12:15 AM;59.9;0.1;100.0;0.5;*
8/29/21;12:30 AM;59.8;0.1;100.0;0.5;*
8/29/21;12:45 AM;59.6;0.1;100.0;0.3;*
8/29/21;1:00 AM;59.2;0.7;100.0;0.2;*
8/29/21;1:15 AM;59.2;0.2;100.0;0.4;*
8/29/21;1:30 AM;59.1;0.7;100.0;0.3;*
8/29/21;1:45 AM;59.3;0.1;100.0;0.2;*
8/29/21;2:00 AM;59.5;0.1;100.0;0.4;*
8/29/21;2:15 AM;59.5;0.5;100.0;0.3;*
8/29/21;2:30 AM;59.5;0.1;100.0;0.1;*
8/29/21;2:45 AM;59.4;0.1;100.0;0.0;*
8/29/21;3:00 AM;59.3;0.2;100.0;0.1;*
8/29/21;3:15 AM;59.4;0.1;100.0;0.1;*
8/29/21;3:30 AM;59.2;0.1;100.0;0.1;*
8/29/21;3:45 AM;59.1;0.1;100.0;0.1;*
8/29/21;4:00 AM;59.2;0.1;100.0;0.2;*
8/29/21;4:15 AM;59.0;0.4;100.0;0.1;*
8/29/21;4:30 AM;58.8;0.2;100.0;0.1;*
8/29/21;4:45 AM;58.6;0.1;100.0;0.0;*
8/29/21;5:00 AM;58.6;0.1;100.0;0.1;*
8/29/21;5:15 AM;58.7;0.1;100.0;0.2;*
8/29/21;5:30 AM;58.6;0.1;100.0;0.2;*
8/29/21;5:45 AM;58.7;0.1;100.0;0.1;*
8/29/21;6:00 AM;58.6;0.6;100.0;0.0;*
8/29/21;6:15 AM;58.4;0.2;100.0;0.0;*
8/29/21;6:30 AM;58.3;0.1;100.0;0.2;*
8/29/21;6:45 AM;58.3;0.2;100.0;2.0;*
8/29/21;7:00 AM;58.2;0.1;100.0;7.8;*
8/29/21;7:15 AM;58.0;0.2;100.0;15.8;*
8/29/21;7:30 AM;57.8;0.1;100.0;26.8;*
8/29/21;7:45 AM;57.6;0.2;100.0;40.5;*
8/29/21;8:00 AM;57.4;0.1;100.0;61.0;*
8/29/21;8:15 AM;57.5;0.1;100.0;93.4;*
8/29/21;8:30 AM;57.6;0.1;100.0;122.8;*
8/29/21;8:45 AM;58.1;0.6;100.0;152.2;*
8/29/21;9:00 AM;58.6;1.3;100.0;254.1;*
8/29/21;9:15 AM;59.9;1.6;100.0;375.1;*
8/29/21;9:30 AM;60.8;2.3;100.0;576.6;*
8/29/21;9:45 AM;62.2;2.0;100.0;596.7;*
8/29/21;10:00 AM;64.0;0.1;96.9;644.0;*
8/29/21;10:15 AM;65.4;0.5;90.0;687.3;*
8/29/21;10:30 AM;66.7;2.1;86.5;734.1;*
8/29/21;10:45 AM;68.5;2.2;81.5;779.1;*
8/29/21;11:00 AM;69.0;2.8;78.9;816.3;*
8/29/21;11:15 AM;71.0;3.3;74.7;847.3;*
8/29/21;11:30 AM;72.0;3.4;72.0;876.4;*
8/29/21;11:45 AM;73.4;2.7;69.3;901.9;*
8/29/21;12:00 PM;75.2;2.9;67.2;923.8;*
8/29/21;12:15 PM;76.3;3.1;64.3;942.9;*
8/29/21;12:30 PM;77.1;3.6;62.7;952.1;*
8/29/21;12:45 PM;77.0;4.2;63.3;963.0;*
8/29/21;1:00 PM;78.1;3.8;61.0;966.7;*
8/29/21;1:15 PM;78.0;4.4;61.0;965.5;*
8/29/21;1:30 PM;78.5;3.5;60.3;957.0;*
8/29/21;1:45 PM;79.3;4.1;58.9;945.5;*
8/29/21;2:00 PM;80.5;3.7;57.3;929.7;*
8/29/21;2:15 PM;81.2;3.3;56.1;907.5;*
8/29/21;2:30 PM;81.4;3.4;56.3;882.6;*
8/29/21;2:45 PM;80.6;4.4;57.2;855.0;*
8/29/21;3:00 PM;79.7;4.9;58.0;822.9;*
8/29/21;3:15 PM;78.5;5.0;60.0;789.9;*
8/29/21;3:30 PM;77.2;6.0;61.8;753.1;*
8/29/21;3:45 PM;76.8;4.5;62.7;714.5;*
8/29/21;4:00 PM;75.2;6.3;64.8;673.0;*
8/29/21;4:15 PM;75.2;4.8;65.7;627.9;*
8/29/21;4:30 PM;75.0;5.0;65.7;581.1;*
8/29/21;4:45 PM;75.7;4.1;64.8;533.7;*
8/29/21;5:00 PM;76.1;4.0;63.6;481.5;*
8/29/21;5:15 PM;76.6;3.4;62.8;430.0;*
8/29/21;5:30 PM;76.5;3.2;62.2;375.7;*
8/29/21;5:45 PM;76.0;4.0;63.1;324.5;*
8/29/21;6:00 PM;75.2;3.1;64.4;198.0;*
8/29/21;6:15 PM;73.3;3.0;67.6;77.8;*
8/29/21;6:30 PM;71.5;3.2;71.0;50.2;*
8/29/21;6:45 PM;69.4;3.3;75.0;57.4;*
8/29/21;7:00 PM;67.4;2.5;80.1;23.5;*
8/29/21;7:15 PM;65.4;3.2;85.7;14.1;*
8/29/21;7:30 PM;63.7;2.9;90.4;4.2;*
8/29/21;7:45 PM;62.5;1.5;94.3;0.0;*
8/29/21;8:00 PM;61.5;1.5;96.8;0.0;*
8/29/21;8:15 PM;60.9;0.9;99.5;0.0;*
8/29/21;8:30 PM;60.6;0.1;100.0;0.0;*
8/29/21;8:45 PM;60.3;0.1;100.0;0.0;*
8/29/21;9:00 PM;60.1;0.1;100.0;0.0;*
8/29/21;9:15 PM;60.1;0.1;100.0;0.0;*
8/29/21;9:30 PM;59.8;0.1;100.0;0.0;*
8/29/21;9:45 PM;59.7;0.1;100.0;0.0;*
8/29/21;10:00 PM;59.8;0.1;100.0;0.0;*
8/29/21;10:15 PM;60.0;0.1;100.0;0.0;*
8/29/21;10:30 PM;59.9;0.1;100.0;0.0;*
8/29/21;10:45 PM;59.8;0.1;100.0;0.0;*
8/29/21;11:00 PM;59.9;0.1;100.0;0.1;*
8/29/21;11:15 PM;59.9;0.1;100.0;0.1;*
8/29/21;11:30 PM;59.9;0.1;100.0;0.2;*
8/29/21;11:45 PM;59.6;0.1;100.0;0.1;*
8/30/21;12:00 AM;59.5;0.3;100.0;0.2;*
8/30/21;12:15 AM;59.5;0.2;100.0;0.0;*
8/30/21;12:30 AM;59.3;1.1;100.0;0.0;*
8/30/21;12:45 AM;59.1;0.6;100.0;0.0;*
8/30/21;1:00 AM;58.9;0.8;100.0;0.1;*
8/30/21;1:15 AM;58.9;1.7;100.0;0.1;*
8/30/21;1:30 AM;58.7;0.5;100.0;0.0;*
8/30/21;1:45 AM;58.7;1.1;100.0;0.0;*
8/30/21;2:00 AM;58.7;0.5;100.0;0.0;*
8/30/21;2:15 AM;58.5;0.6;100.0;0.0;*
8/30/21;2:30 AM;58.2;0.4;100.0;0.0;*
8/30/21;2:45 AM;57.8;1.6;100.0;0.0;*
8/30/21;3:00 AM;57.7;1.5;100.0;0.0;*
8/30/21;3:15 AM;57.9;1.8;100.0;0.0;*
8/30/21;3:30 AM;57.6;2.2;100.0;0.0;*
8/30/21;3:45 AM;57.6;2.6;100.0;0.1;*
8/30/21;4:00 AM;57.5;2.1;100.0;0.0;*
8/30/21;4:15 AM;57.4;3.4;100.0;0.1;*
8/30/21;4:30 AM;57.5;2.9;100.0;0.1;*
8/30/21;4:45 AM;57.3;1.9;100.0;0.1;*
8/30/21;5:00 AM;57.1;2.1;100.0;0.0;*
8/30/21;5:15 AM;57.4;2.1;100.0;0.1;*
8/30/21;5:30 AM;57.5;0.5;100.0;0.2;*
8/30/21;5:45 AM;57.5;0.1;100.0;0.0;*
8/30/21;6:00 AM;57.3;1.3;100.0;0.0;*
8/30/21;6:15 AM;57.3;0.6;100.0;0.0;*
8/30/21;6:30 AM;57.5;0.1;100.0;0.5;*
8/30/21;6:45 AM;57.4;0.1;100.0;2.5;*
8/30/21;7:00 AM;57.4;0.1;100.0;7.7;*
8/30/21;7:15 AM;57.2;0.1;100.0;17.7;*
8/30/21;7:30 AM;57.2;0.1;100.0;39.0;*
8/30/21;7:45 AM;57.5;0.1;100.0;63.3;*
8/30/21;8:00 AM;57.7;0.1;100.0;67.6;*
8/30/21;8:15 AM;57.7;0.1;100.0;77.9;*
8/30/21;8:30 AM;57.6;0.1;100.0;95.2;*
8/30/21;8:45 AM;57.7;0.1;100.0;110.9;*
8/30/21;9:00 AM;58.2;0.1;100.0;146.8;*
8/30/21;9:15 AM;58.9;0.1;100.0;211.8;*
8/30/21;9:30 AM;59.3;0.1;100.0;240.2;*
8/30/21;9:45 AM;59.9;0.1;100.0;321.2;*
8/30/21;10:00 AM;61.7;0.1;100.0;601.6;*
8/30/21;10:15 AM;63.8;0.4;99.8;674.4;*
8/30/21;10:30 AM;65.6;1.8;93.5;718.5;*
8/30/21;10:45 AM;67.5;2.0;86.6;759.9;*
8/30/21;11:00 AM;68.3;1.4;83.9;797.0;*
8/30/21;11:15 AM;70.0;2.3;79.6;827.9;*
8/30/21;11:30 AM;71.4;2.5;76.6;855.8;*
8/30/21;11:45 AM;71.9;2.4;75.0;879.0;*
8/30/21;12:00 PM;72.7;2.0;72.8;899.1;*
8/30/21;12:15 PM;73.8;3.0;70.1;910.6;*
8/30/21;12:30 PM;74.4;3.4;68.8;922.5;*
8/30/21;12:45 PM;75.5;3.1;67.0;929.7;*
8/30/21;1:00 PM;76.2;4.2;65.4;929.4;*
8/30/21;1:15 PM;75.7;4.5;66.1;925.1;*
8/30/21;1:30 PM;76.3;3.9;65.8;914.4;*
8/30/21;1:45 PM;76.2;4.7;64.9;901.4;*
8/30/21;2:00 PM;77.0;3.6;64.1;886.4;*
8/30/21;2:15 PM;77.7;3.6;62.5;866.3;*
8/30/21;2:30 PM;77.5;4.0;62.2;842.6;*
8/30/21;2:45 PM;77.6;4.4;62.0;814.1;*
8/30/21;3:00 PM;77.3;4.1;62.9;783.1;*
8/30/21;3:15 PM;77.6;4.1;62.0;749.3;*
8/30/21;3:30 PM;77.3;4.2;62.2;712.0;*
8/30/21;3:45 PM;76.7;4.3;62.7;674.7;*
8/30/21;4:00 PM;76.5;4.8;62.8;637.3;*
8/30/21;4:15 PM;76.7;4.0;63.1;596.3;*
8/30/21;4:30 PM;75.8;4.4;64.0;553.9;*
8/30/21;4:45 PM;75.3;3.7;65.0;507.5;*
8/30/21;5:00 PM;74.5;4.2;65.9;458.5;*
8/30/21;5:15 PM;74.1;4.1;66.7;411.1;*
8/30/21;5:30 PM;73.7;3.7;67.3;359.7;*
8/30/21;5:45 PM;72.9;4.1;68.5;306.9;*
8/30/21;6:00 PM;71.5;4.1;70.7;202.1;*
8/30/21;6:15 PM;70.1;3.0;73.8;70.2;*
8/30/21;6:30 PM;68.7;3.1;76.9;56.1;*
8/30/21;6:45 PM;67.0;2.8;81.0;70.0;*
8/30/21;7:00 PM;65.6;3.1;85.1;30.4;*
8/30/21;7:15 PM;64.3;2.0;88.8;17.6;*
8/30/21;7:30 PM;63.3;2.7;91.3;5.3;*
8/30/21;7:45 PM;62.0;1.4;94.7;0.0;*
8/30/21;8:00 PM;61.4;0.1;97.4;0.0;*
8/30/21;8:15 PM;60.9;0.1;98.7;0.0;*
8/30/21;8:30 PM;60.5;0.1;100.0;0.0;*
8/30/21;8:45 PM;60.3;0.1;100.0;0.0;*
8/30/21;9:00 PM;60.2;0.1;100.0;0.0;*
8/30/21;9:15 PM;59.9;0.1;100.0;0.0;*
8/30/21;9:30 PM;59.8;0.1;100.0;0.0;*
8/30/21;9:45 PM;59.6;0.1;100.0;0.0;*
8/30/21;10:00 PM;59.7;0.1;100.0;0.2;*
8/30/21;10:15 PM;60.1;0.1;100.0;0.6;*
8/30/21;10:30 PM;60.3;0.1;100.0;0.6;*
8/30/21;10:45 PM;60.2;0.1;100.0;0.5;*
8/30/21;11:00 PM;60.3;0.1;100.0;0.7;*
8/30/21;11:15 PM;60.4;0.1;100.0;0.3;*
8/30/21;11:30 PM;60.4;0.1;100.0;0.2;*
8/30/21;11:45 PM;60.5;0.1;100.0;0.4;*
8/31/21;12:00 AM;60.6;0.1;100.0;0.2;*
8/31/21;12:15 AM;60.5;0.1;100.0;0.0;*
8/31/21;12:30 AM;60.5;0.1;100.0;0.1;*
8/31/21;12:45 AM;60.4;0.2;100.0;0.2;*
8/31/21;1:00 AM;60.3;0.2;100.0;0.1;*
8/31/21;1:15 AM;59.9;0.1;100.0;0.1;*
8/31/21;1:30 AM;59.9;0.3;100.0;0.1;*
8/31/21;1:45 AM;59.9;0.1;100.0;0.1;*
8/31/21;2:00 AM;59.8;0.1;100.0;0.1;*
8/31/21;2:15 AM;59.7;0.4;100.0;0.0;*
8/31/21;2:30 AM;59.6;0.3;100.0;0.1;*
8/31/21;2:45 AM;59.6;0.3;100.0;0.1;*
8/31/21;3:00 AM;59.4;0.2;100.0;0.1;*
8/31/21;3:15 AM;59.4;0.1;100.0;0.2;*
8/31/21;3:30 AM;59.5;0.1;100.0;0.2;*
8/31/21;3:45 AM;59.5;0.1;100.0;0.2;*
8/31/21;4:00 AM;59.4;0.1;100.0;0.2;*
8/31/21;4:15 AM;59.4;0.2;100.0;0.2;*
8/31/21;4:30 AM;59.3;0.9;100.0;0.1;*
8/31/21;4:45 AM;59.1;1.8;100.0;0.1;*
8/31/21;5:00 AM;58.9;0.3;100.0;0.1;*
8/31/21;5:15 AM;58.9;0.7;100.0;0.1;*
8/31/21;5:30 AM;58.9;0.9;100.0;0.2;*
8/31/21;5:45 AM;58.9;0.3;100.0;0.5;*
8/31/21;6:00 AM;58.9;0.7;100.0;0.5;*
8/31/21;6:15 AM;58.8;1.2;100.0;0.2;*
8/31/21;6:30 AM;58.8;0.5;100.0;0.4;*
8/31/21;6:45 AM;58.8;0.4;100.0;1.8;*
8/31/21;7:00 AM;58.8;0.9;100.0;4.6;*
8/31/21;7:15 AM;58.7;1.5;100.0;10.5;*
8/31/21;7:30 AM;58.7;1.1;100.0;18.2;*
8/31/21;7:45 AM;58.8;0.5;100.0;26.9;*
8/31/21;8:00 AM;58.9;0.2;100.0;33.2;0.000
8/31/21;8:15 AM;59.1;1.1;100.0;46.7;0.000
8/31/21;8:30 AM;58.9;1.5;100.0;54.1;0.000
8/31/21;8:45 AM;59.3;1.2;100.0;76.1;0.000
8/31/21;9:00 AM;59.5;2.7;100.0;103.5;0.000
8/31/21;9:15 AM;59.8;2.2;100.0;110.2;0.000
8/31/21;9:30 AM;60.1;1.9;100.0;131.3;0.000
8/31/21;9:45 AM;60.7;1.8;100.0;149.5;0.000
8/31/21;10:00 AM;61.5;1.4;100.0;213.2;0.000
8/31/21;10:15 AM;61.6;2.5;100.0;160.2;0.000
8/31/21;10:30 AM;62.1;2.2;99.9;214.3;0.000
